71.75, 111.125
74.5, 110.33333333333333
74.5, 113.33333333333333
76.5, 115.625
78.7, 118.1
82.25, 123
83.5, 126.16666666666667
85.5, 128.875
87.5, 132.125
89.7, 135.5
90.5, 139.33333333333334
92, 141.75
93, 144.5
93.5, 147.5
91.81102362204724, 150.39370078740157
89.92125984251969, 152.5984251968504
88.34645669291339, 154.33070866141733
85.98425196850394, 157.00787401574803
83.46456692913387, 160.15748031496065
80.15748031496064, 163.30708661417324
77.95275590551182, 164.7244094488189
76.06299212598425, 165.51181102362204
73.07086614173228, 165.82677165354332
69.92125984251969, 165.6692913385827
67.08661417322836, 166.14173228346456
64.7244094488189, 166.14173228346456
61.73228346456693, 166.14173228346456
59.21259842519685, 166.14173228346456
57.00787401574804, 166.2992125984252
54.330708661417326, 165.82677165354332
50.39370078740158, 165.82677165354332
47.24409448818898, 165.03937007874018
43.46456692913386, 163.6220472440945
40.944881889763785, 163.14960629921262
38.89763779527559, 162.51968503937007
36.69291338582677, 161.73228346456693
35.118110236220474, 161.10236220472441
33.38582677165355, 160.4724409448819
31.338582677165356, 159.84251968503938
29.448818897637796, 159.05511811023624
27.559055118110237, 158.26771653543307
24.7244094488189, 156.69291338582678
22.51968503937008, 156.06299212598427
20.31496062992126, 154.64566929133858
17.322834645669293, 153.5433070866142
15.905511811023622, 152.28346456692915
13.858267716535433, 151.0236220472441
11.181102362204726, 151.33858267716536
11.338582677165356, 149.60629921259843
11.023622047244094, 153.22834645669292
12.283464566929135, 154.48818897637796
13.858267716535433, 155.748031496063
15.275590551181104, 157.16535433070868
16.37795275590551, 158.42519685039372
18.425196850393704, 159.52755905511813
20, 160.31496062992127
21.88976377952756, 161.5748031496063
23.77952755905512, 162.36220472440945
25.511811023622048, 163.14960629921262
27.244094488188978, 163.6220472440945
28.34645669291339, 163.30708661417324
29.606299212598426, 164.09448818897638
31.338582677165356, 164.88188976377953
32.75590551181102, 165.6692913385827
34.960629921259844, 166.2992125984252
37.637795275590555, 167.24409448818898
39.21259842519685, 167.71653543307087
41.73228346456693, 168.18897637795277
44.40944881889764, 168.9763779527559
47.40157480314961, 169.76377952755905
49.92125984251969, 170.39370078740157
52.5984251968504, 171.02362204724412
54.488188976377955, 171.02362204724412
56.22047244094488, 171.18110236220474
57.952755905511815, 171.33858267716536
59.05511811023622, 171.33858267716536
60.472440944881896, 171.18110236220474
61.88976377952756, 170.55118110236222
62.99212598425197, 170.39370078740157
64.56692913385827, 170.86614173228347
66.2992125984252, 170.70866141732284
68.34645669291339, 170.70866141732284
70.55118110236221, 171.02362204724412
72.91338582677166, 171.02362204724412
74.80314960629921, 170.70866141732284
76.69291338582677, 170.55118110236222
78.8976377952756, 170.23622047244095
80.5, 168.5
83.46456692913387, 168.3464566929134
86, 167.5
90.23622047244095, 167.24409448818898
92.5, 164.5
95.27559055118111, 163.6220472440945
97.5, 161.83333333333334
102, 159
104.5, 156.16666666666666
107.5, 152.83333333333334
110, 150
112, 147
114, 143.75
116, 141.25
118, 137.5
119.5, 134
120.5, 131.5
120.5, 128.66666666666666
121.5, 124.5
121.16666666666667, 115.66666666666667
119.5, 113.33333333333333
116.5, 113.16666666666667
113.5, 112.16666666666667
110.5, 111.83333333333333
107.5, 111.16666666666667
104.5, 111
101.5, 111
98.5, 110.5
95.5, 110
92.5, 110
89.5, 110
86.5, 110
83.5, 109.83333333333333
80.25, 110.125
77.5, 110
